video_id,title,channel_id,channel_name,category_id,category_name,published_at,view_count,like_count,comment_count,duration_seconds,thumbnail_url,tags,fetched_at,region
idTrbmYlYRc,this entryway makeover did not go to plan... | DIY Reno Diaries,UCiBD-BpwTooWML8IJZ609sg,DIY In Progress ,22,People & Blogs,2026-03-21T13:01:22Z,40340,6275,318,2299,https://i.ytimg.com/vi/idTrbmYlYRc/hqdefault.jpg,"[""DIY Danie"", ""DIY Videos"", ""Do it yourself"", ""how to build"", ""budget friendly makeover"", ""thifting"", ""DIY hauls"", ""hauls"", ""DIY Danny"", ""furniture flipping"", ""how to"", ""danie DIY"", ""room makeover"", ""DIY hacks"", ""diy dani"", ""home design"", ""entryway makeover"", ""how to cut drywall"", ""ice dams on roof"", ""ice dam removal"", ""mold in walls from water damage"", ""mold in walls"", ""home renovation"", ""home demolition"", ""diy home demo"", ""renovate my home"", ""renovate my house"", ""renos"", ""diy reno"", ""diy home"", ""how to reno your home""]",2026-03-22T14:57:43.961289+00:00,US
-N0Yr-3eOgg,I went to texas,UC1zACndCursf-RTGr9YvQmQ,ur mom ashley,22,People & Blogs,2026-03-18T19:05:14Z,162694,7173,253,1140,https://i.ytimg.com/vi/-N0Yr-3eOgg/hqdefault.jpg,"[""ur mom ashley boyfriend"", ""kelly wakasa"", ""ur mom ashley and kelly"", ""kelly wakasa and ashley"", ""kashley"", ""kelly wakasa girlfriend"", ""evelyn ha"", ""erica ha"", ""ha sisters"", ""kelly wakasa and ur mom ashley"", ""amber alexander"", ""andrew alexander"", ""vlog"", ""new york city"", ""beautiful twin sisters"", ""beautiful twin sisters podcast"", ""nami matcha texas popup"", ""nami matcha"", ""nami in texas"", ""texas vlog"", ""texas""]",2026-03-22T14:57:43.961289+00:00,US
f0u3Y-fo_pw,MOBILE HOME DECORATE WITH ME | I cut my hair & got more chairs! | a week in the double wide,UCXwn4rXkR08M3HwXF_6w6Jg,Fearfully CREATED,22,People & Blogs,2026-03-20T20:14:02Z,40961,4251,329,1732,https://i.ytimg.com/vi/f0u3Y-fo_pw/hqdefault.jpg,"[""Mobile home decorate with me"", ""Mobile home decor"", ""Decorate with me"", ""Double wide decorate with me"", ""Double wide mobile home"", ""Double wide dining room"", ""Mobile home life"", ""Mobile home living"", ""Old double wide makeover"", ""Dining room decorate with me""]",2026-03-22T14:57:43.961289+00:00,US
qKnF-P3a7Hs,SOCKIE'S 19th BIRTHDAY! (Emotional Sibling Surprises & GLOW UP),UCYd0us2OtW4d4-1cfpT2ktw,The Norris Nuts,22,People & Blogs,2026-03-14T13:05:57Z,598041,9363,1602,3024,https://i.ytimg.com/vi/qKnF-P3a7Hs/hqdefault.jpg,"[""Norris Nuts"", ""Sockie 19th Birthday"", ""Birthday Haul"", ""Sibling Surprise"", ""Hair Transformation"", ""Haircut Vlog"", ""Kookai Clothing Haul"", ""Princess Polly"", ""Mecca Makeup Haul"", ""Charlotte Tilbury"", ""Family Vlog"", ""Birthday Dinner"", ""Pancake Cooking Fail"", ""Sibling Competition"", ""Teen Birthday"", ""Sabre Norris"", ""Biggy Norris"", ""Naz Norris"", ""Glow Up"", ""Emotional Vlog""]",2026-03-22T14:57:43.961289+00:00,US
oGN-LmqS3zQ,Jana Wissmann - A Day In The Life As A New Mom ￼,UCOUJtDtJMwImzRHHGjfLyKw,Jana Wissmann ,22,People & Blogs,2026-03-14T22:02:05Z,261106,13419,695,678,https://i.ytimg.com/vi/oGN-LmqS3zQ/hqdefault.jpg,[],2026-03-22T14:57:43.961289+00:00,US
ODXhbFiyXX8,One Step Closer to Collecting Our SECRET PROJECT! 🏰🕵️‍♀️,UCyqPuqFXuAP5GMwRNFg5hpA,The Chateau Diaries,22,People & Blogs,2026-03-19T23:15:06Z,111372,13962,574,904,https://i.ytimg.com/vi/ODXhbFiyXX8/hqdefault.jpg,"[""chateau de lalande"", ""chateau diaries"", ""chateau life"", ""chateaux in france"", ""chatelaine"", ""escape to the chateau"", ""escape to the chateau diy"", ""french castles"", ""french country home"", ""french country house"", ""french country living"", ""historic house"", ""life in a chateau"", ""living in a castle today"", ""living in a chateau"", ""living in a french chateau"", ""stately home"", ""stephanie chateau"", ""stephanie jarvis"", ""the chateau diaries"", ""escape to rural france"", ""chaumont"", ""chateau chaumont"", ""mainsat"", ""chateau"", ""Dan Preston""]",2026-03-22T14:57:43.961289+00:00,US
RLJyOqabwls,We Finally Visited Palm Springs 🇺🇸 Not What We Expected,UCBQjTfMEcxMlI49KCQAHwYQ,2Passports 1Dream,22,People & Blogs,2026-03-21T17:00:36Z,33608,2240,304,1356,https://i.ytimg.com/vi/RLJyOqabwls/hqdefault.jpg,"[""We Finally Visited Palm Springs 🇺🇸 Not What We Expected"", ""palm springs"", ""california"", ""socal"", ""usa"", ""america""]",2026-03-22T14:57:43.961289+00:00,US
wxM30-JUk0M,COLLEGE DECISIONS REACTIONS VLOG *announcing where i'm going to college!!*,UCzW8ONvsO6yM8Ixkoc5EA-g,noelle kate,22,People & Blogs,2026-03-21T22:30:06Z,40860,3066,260,816,https://i.ytimg.com/vi/wxM30-JUk0M/hqdefault.jpg,[],2026-03-22T14:57:43.961289+00:00,US
yy_ukcYxRYY,We Read The Worst Books Ever Written,UC6QWhGQqf0YDYdRb0n6ojWw,Brooklyn and Bailey,22,People & Blogs,2026-03-18T21:02:10Z,93650,3519,338,1264,https://i.ytimg.com/vi/yy_ukcYxRYY/hqdefault.jpg,"[""Brooklyn"", ""Bailey"", ""brooklynandbailey"", ""lifestyle"", ""college"", ""school"", ""fun"", ""twins"", ""family"", ""girls"", ""girltalk"", ""tiktok"", ""instagram"", ""girl"", ""brooklyn and bailey"", ""bailey mcknight"", ""sisters"", ""reading one star books"", ""booktok"", ""booktube"", ""reading vlog"", ""bad books"", ""book reviews"", ""one star reviews"", ""tea"", ""funny"", ""viral"", ""trending"", ""one star"", ""book recs"", ""reading books"", ""booktok compilation"", ""book review"", ""bailey"", ""brooklyn"", ""reading nook"", ""novel teas"", ""books to read"", ""best books to read"", ""book recommendations"", ""reading"", ""videos"", ""1 star""]",2026-03-22T14:57:43.961289+00:00,US
IMpb7ho451Q,SPRING CLEANING VLOG (in between fun activities lol),UCN0jjRU6bdRf1vEmvpoyveg,Tara Michelle,22,People & Blogs,2026-03-20T16:00:22Z,63355,3161,217,1560,https://i.ytimg.com/vi/IMpb7ho451Q/hqdefault.jpg,"[""imtaramichelle"", ""tara Michelle"", ""routine"", ""moving vlogs"", ""lifestyle vlog"", ""daily vlog"", ""day in my life vlog"", ""week in my life vlog"", ""weekly vlog"", ""Tara Michelle vlogs""]",2026-03-22T14:57:43.961289+00:00,US
Eb_S33h8pLk,175 Sq Ft Colourful Studio Apartment Makeover!,UCrh9tOpAY2-Ev5pRssXq2Wg,Alexandra Gater,22,People & Blogs,2026-03-14T15:00:20Z,225149,14578,1911,1602,https://i.ytimg.com/vi/Eb_S33h8pLk/hqdefault.jpg,"[""renter friendly"", ""renter hacks"", ""rental upgrade"", ""diy"", ""renter friendly diy"", ""renter diy"", ""alexandra gater"", ""the home primp"", ""how to"", ""living room ideas"", ""kitchen ideas"", ""rental friendly"", ""hacks"", ""bathroom ideas"", ""bedroom ideas"", ""buget decor"", ""decor"", ""studio apartment makeover"", ""Bauhaus Makeover"", ""Colourful Bauhaus Studio Apartment"", ""colourful studio apartment makeover"", ""colorful apartment makeover ideas"", ""colorful apartment"", ""colourful apartment"", ""how to decorate a small space with colour""]",2026-03-22T14:57:43.961289+00:00,US
M7PKNv1g_1s,Postpartum: How Jessi is Really Doing + Lorenzo Update,UC8OqJ6qmoxMtia0DBHYCH2g,Jessi & Alessio,22,People & Blogs,2026-03-14T12:00:38Z,332216,19096,1267,952,https://i.ytimg.com/vi/M7PKNv1g_1s/hqdefault.jpg,"[""the pasinis"", ""my italian husband TikTok"", ""jessi and alessio"", ""italian husband"", ""italian food"", ""italian"", ""italy"", ""ivf""]",2026-03-22T14:57:43.961289+00:00,US
0amyRL4CjeM,I went out with my friends and everything went RIGHT,UCmxKY7zmlhC-ZRLzrYjf61Q,imofficialm,22,People & Blogs,2026-03-22T00:07:53Z,17835,1419,156,2720,https://i.ytimg.com/vi/0amyRL4CjeM/hqdefault.jpg,[],2026-03-22T14:57:43.961289+00:00,US
02cuoY0d-rc,VLOG | SAD STORY TIME • SPRING BREAK IN HOUSTON • KATT WILLIAMS TOUR | Gina Jyneen,UCBv95rZbQBPJs0lkyd7nmdg,Gina Jyneen,22,People & Blogs,2026-03-21T14:45:00Z,21903,1313,149,4171,https://i.ytimg.com/vi/02cuoY0d-rc/hqdefault.jpg,"[""Gina Jyneen"", ""weekly vlog"", ""before and after"", ""week in my life"", ""vlog"", ""day in my life"", ""luxury vlog"", ""houston vlog"", ""travel"", ""dating"", ""SHEIN haul"", ""productive vlog"", ""skincare"", ""vlogger"", ""how to vlog"", ""self care"", ""day in the life vlog"", ""weekend vlog"", ""weight loss"", ""diy"", ""weight loss journey"", ""intermittent fasting"", ""meal prep"", ""gina Jyneen reaction"", ""bbl"", ""solo travel"", ""moving vlog"", ""clothing try on"", ""Amazon finds"", ""clean with me"", ""plus size"", ""Houston""]",2026-03-22T14:57:43.961289+00:00,US
GWPxSXwxnGQ,Unwanted house guests and harrowing ordeals,UC6Kr-vxexB1NPnL-q9DjNuA,Brian's life in France,22,People & Blogs,2026-03-21T18:26:37Z,69713,12604,406,623,https://i.ytimg.com/vi/GWPxSXwxnGQ/hqdefault.jpg,"[""france life"", ""france daily vlog"", ""moving to france"", ""rural france"", ""escape to rural france"", ""living in france"", ""europe travel vlog"", ""daily vlog"", ""farm life france"", ""the chateau diaries"", ""move to rural france"", ""french vlog""]",2026-03-22T14:57:43.961289+00:00,US
QCvYbuJfn6o,Coulda Been Love 2 Episode 6: Dirty Laundry,UC4PQqjGczpgmqbpicKjkwvw,Druski,24,Entertainment,2026-03-20T01:00:06Z,3709508,90692,13795,2685,https://i.ytimg.com/vi/QCvYbuJfn6o/hqdefault.jpg,"[""druski"", ""druskitv"", ""druski2funny"", ""coulda been records"", ""coulda been records auditions"", ""druski coulda been records"", ""druski coulda been"", ""druski auditions"", ""drew desbordes"", ""comedy"", ""funny"", ""skits"", ""druski skits"", ""funnymike"", ""desi banks"", ""kevin hart"", ""bendadonnn"", ""obj"", ""odell beckham jr"", ""jack harlow"", ""jack harlow druski"", ""drake"", ""4lifers"", ""4lifers entertainment"", ""4lifers druski"", ""4lifers sports"", ""4lifers in the kitchen"", ""in the kitchen druski"", ""in the kitchen"", ""nelk boys"", ""full send podcast"", ""kai cenat""]",2026-03-22T14:57:46.635350+00:00,US
a2aYd-XHzsI,Jon Stewart Invites Panel of Trumps to Debate Iran War | The Daily Show,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,25,News & Politics,2026-03-17T03:30:22Z,6553792,178679,9629,1180,https://i.ytimg.com/vi/a2aYd-XHzsI/hqdefault.jpg,"[""the daily show"", ""the daily show episodes"", ""comedy central"", ""comedians"", ""comedian"", ""funny video"", ""comedy videos"", ""funny clips"", ""daily show"", ""news"", ""politics"", ""strait of hormuz"", ""iran"", ""war"", ""middle east"", ""trump"", ""jon stewart"", ""hegseth"", ""headlines""]",2026-03-22T14:57:47.657904+00:00,US
f-bpos_p5Y4,Gen Keane: This is a HUGE BACKFIRE...,UCXIJgqnII2ZOINSWNOGFThA,Fox News,25,News & Politics,2026-03-20T16:45:03Z,2165796,31789,6059,546,https://i.ytimg.com/vi/f-bpos_p5Y4/hqdefault.jpg,"[""media"", ""usa"", ""fox news channel"", ""fox and friends youtube"", ""jack keane"", ""iran conflict"", ""operation epic fury"", ""us military strategy"", ""middle east tensions"", ""defense analysis"", ""foreign policy debate"", ""regime response"", ""geopolitical fallout"", ""war assessment""]",2026-03-22T14:57:47.657904+00:00,US
mk8lTUNXjfA,"Cops Unlock Mom's Phone, Uncover Horrifying Secret",UCVXKabRhXSQXh_U0au5JSzQ,EWU Crime Storytime,25,News & Politics,2026-03-14T00:33:52Z,3086855,50460,10086,2015,https://i.ytimg.com/vi/mk8lTUNXjfA/hqdefault.jpg,"[""documentary"", ""true crime documentary"", ""news"", ""journalism""]",2026-03-22T14:57:47.657904+00:00,US
iUsVRDMFpn8,Trump PANICS over PUTIN ULTIMATUM in WAR!!,UC9r9HYFxEQOBXSopFS61ZWg,MeidasTouch,25,News & Politics,2026-03-20T19:02:05Z,1939153,67203,12029,1038,https://i.ytimg.com/vi/iUsVRDMFpn8/hqdefault.jpg,"[""meidastouch"", ""meidas touch"", ""politics"", ""political videos"", ""political advertising"", ""breaking news"", ""ben meiselas"", ""midas touch"", ""midastouch"", ""donald trump"", ""trump"", ""joe biden"", ""biden"", ""president"", ""elections"", ""republicans"", ""democrats"", ""democratic party"", ""republican party"", ""trump indictments"", ""legal news"", ""michael popok"", ""gop"", ""current events"", ""department of justice"", ""justice department"", ""political news"", ""msnbc"", ""cnn"", ""cable news"", ""independent media"", ""united states"", ""us news""]",2026-03-22T14:57:47.657904+00:00,US
sHLOwO8R0Bc,"ABC World News Tonight with David Muir Full Broadcast - March 19, 2026",UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,25,News & Politics,2026-03-20T02:01:00Z,1255303,13026,2485,1219,https://i.ytimg.com/vi/sHLOwO8R0Bc/hqdefault.jpg,"[""news"", ""breaking news"", ""live news"", ""daily news"", ""world news"", ""us news"", ""donald trump"", ""Iran"", ""war"", ""planes"", ""flight"", ""airplanes"", ""travel"", ""hockey"", ""sports"", ""entertainment""]",2026-03-22T14:57:47.657904+00:00,US
5vZt8m8Dwiw,"The March 15-16, 2026 Severe Weather Outbreak Coverage, As It Happened...",UCJHAT3Uvv-g3I8H3GhHWV7w,"Ryan Hall, Y'all",25,News & Politics,2026-03-16T06:33:34Z,3559173,64103,241,36820,https://i.ytimg.com/vi/5vZt8m8Dwiw/hqdefault.jpg,"[""weather"", ""weather forecasting"", ""forecasting"", ""forecast"", ""wild weather"", ""extreme weather"", ""intense weather"", ""beautiful weather"", ""weather channel"", ""weather hunter"", ""severe weather"", ""major"", ""intense"", ""extreme"", ""historic"", ""blizzard"", ""snow"", ""heavy snow"", ""major snow storm"", ""snowstorm"", ""snow squall"", ""one foot snow"", ""two feet snow"", ""winter storm"", ""tornado"", ""tornado chasing"", ""tornado chasers"", ""storm chasing"", ""storm chasers"", ""tornadoes"", ""ef5"", ""hurricane"", ""major hurricane"", ""ryan hall""]",2026-03-22T14:57:47.657904+00:00,US
9ns3UP2gGB8,"Trump Thinks We're as Dumb as He Is, Gaslights Us on Oil Prices & Hegseth’s a Sensitive Snowflake",UCa6vGFO9ty8v5KZJXQxdhaw,Jimmy Kimmel Live,25,News & Politics,2026-03-13T03:45:00Z,4317035,122146,5294,892,https://i.ytimg.com/vi/9ns3UP2gGB8/hqdefault.jpg,"[""jimmy"", ""jimmy kimmel"", ""jimmy kimmel live"", ""late night"", ""talk show"", ""funny"", ""comedic"", ""comedy"", ""clip"", ""comedian"", ""mean tweets""]",2026-03-22T14:57:47.657904+00:00,US
kt07HqyZXm0,John Mearsheimer: Trump's War Is STRATEGIC DISASTER W/ No End In Sight,UCDRIjKy6eZOvKtOELtTdeUA,Breaking Points,25,News & Politics,2026-03-19T17:30:22Z,870363,23111,2852,1378,https://i.ytimg.com/vi/kt07HqyZXm0/hqdefault.jpg,"[""breaking points"", ""krystal ball"", ""saagar enjeti""]",2026-03-22T14:57:47.657904+00:00,US
EIQH3L9JG7A,Minor Interstate Stop Leads to a MASSIVE Discovery,UCFVaFSiPP_963IFSQO0nihg,Blue Enforcer,25,News & Politics,2026-03-20T17:00:31Z,528279,10096,1828,1582,https://i.ytimg.com/vi/EIQH3L9JG7A/hqdefault.jpg,"[""dash cam footage"", ""Arkansas State Police"", ""dash cam"", ""blue enforcer"", ""true\ncrime"", ""news"", ""cops find drugs"", ""marijuana arrest"", ""drug possession\narrest"", ""hidden contraband"", ""drug bust dash cam"", ""police dash cam video"", ""traffic stop dash cam"", ""K9 police unit"", ""real police encounters"", ""law\nenforcement footage"", ""crime video"", ""dashcam arrest videos"", ""police\ninvestigation"", ""real police footage"", ""shocking police encounter"", ""police arrest\nvideo"", ""traffic stop gone wrong"", ""1632-pound drug bust""]",2026-03-22T14:57:47.657904+00:00,US
SCPU_H3QNqo,A-10 Warthogs Just Did Something HUGE to Open Straits of Hormuz,UC6-y2wMNk24Fi-J2qbTTYQA,Max Afterburner,25,News & Politics,2026-03-20T16:30:15Z,837115,36111,3657,1226,https://i.ytimg.com/vi/SCPU_H3QNqo/hqdefault.jpg,[],2026-03-22T14:57:47.657904+00:00,US
7IXwS2QxS70,Joe Kent Drops BOMBSHELL About Charlie Kirk's Death,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,25,News & Politics,2026-03-20T04:15:00Z,895961,27711,6796,777,https://i.ytimg.com/vi/7IXwS2QxS70/hqdefault.jpg,"[""260319__TB02JoeKent"", ""News"", ""Politics"", ""TYT"", ""The Young Turks"", ""Cenk Uygur"", ""Progressive"", ""TYT Network"", ""Ana Kasparian"", ""political establishment"", ""John Iadarola"", ""Breaking News"", ""Donald Trump"", ""Trump"", ""2024 election"", ""2024"", ""Rebel HQ"", ""Election"", ""Trump 2024"", ""Republican"", ""Democrat"", ""Congress"", ""Senate"", ""Joe Kent"", ""Charlie Kirk"", ""assassination"", ""Israel""]",2026-03-22T14:57:47.657904+00:00,US
5C_h9e7HXhY,Ukraine Did Something to END Iran’s TERROR… Even the U.S. Didn’t Expect This,UCKfak8fBm_Lhy4eX9UKxEpA,The Military Show,25,News & Politics,2026-03-20T17:00:14Z,2198750,33496,3064,943,https://i.ytimg.com/vi/5C_h9e7HXhY/hqdefault.jpg,"[""military"", ""navy"", ""army"", ""air force"", ""news"", ""russia news"", ""ukraine news"", ""ukraine"", ""russia"", ""military news""]",2026-03-22T14:57:47.657904+00:00,US
EbSYGcDsUzU,Retired generals break down Iran war strategy after week 3,UCupvZG-5ko_eiXAupbDfxWw,CNN,25,News & Politics,2026-03-21T13:00:32Z,945768,6601,3687,1578,https://i.ytimg.com/vi/EbSYGcDsUzU/hqdefault.jpg,"[""strait of hormuz"", ""kharg island"", ""iran"", ""iran war"", ""analysis"", ""magic wall"", ""cnn"", ""retired general"", ""retired generals"", ""bunker buster""]",2026-03-22T14:57:47.657904+00:00,US
CgnyPQmLEpU,Prosecutor DESTROYS Trump after he cheered Mueller’s death,UCQANb2YPwAtK-IQJrLaaUFw,Brian Tyler Cohen,25,News & Politics,2026-03-22T00:20:29Z,613868,40560,5748,819,https://i.ytimg.com/vi/CgnyPQmLEpU/hqdefault.jpg,"[""Trump"", ""Republicans"", ""Democrats"", ""brian cohen"", ""politics"", ""news""]",2026-03-22T14:57:47.657904+00:00,US
F6sTR15TmU4,🚨 BREAKING: IRGC Order To Prepare Nuclear Weapons - Huge Attack On Israeli Civilians,UCjJec0wv1EUomjrBNt1xCTA,Tousi TV,25,News & Politics,2026-03-21T23:46:29Z,871747,41236,3775,4323,https://i.ytimg.com/vi/F6sTR15TmU4/hqdefault.jpg,[],2026-03-22T14:57:47.657904+00:00,US
t3s5elohszY,We'll Do It Live! — Sen. Lindsey Graham,UC4OvD2yIbofl9l4dIlqSNMw,Bill O'Reilly,25,News & Politics,2026-03-19T22:00:06Z,321908,11955,2007,2734,https://i.ytimg.com/vi/t3s5elohszY/hqdefault.jpg,"[""Bill O’Reilly"", ""No Spin News"", ""bill o reilly"", ""no spin news"", ""bill o reilly no spin news"", ""bill oreilly"", ""bill o'reilly"", ""o'reilly no spin"", ""no spin news bill o'reilly"", ""the o'reilly update"", ""bill o'reilly joe biden"", ""joe biden bill o reilly"", ""bill o reilly fox news"", ""bill o reilly show"", ""bill o'reilly youtube"", ""bill o'reilly youtube channel"", ""no spin bill o'reilly"", ""no spin news o reilly"", ""no spin news bill o reilly"", ""bill o'reilly 2024"", ""bill o'reilly donald trump"", ""bill o'reilly nikki haley""]",2026-03-22T14:57:47.657904+00:00,US
5P3Ib8kHLOk,What’s Really Happening in Trump’s Economy,UClFSU9_bUb4Rc6OYfTt5SPw,Philip DeFranco,25,News & Politics,2026-03-20T19:00:13Z,530295,22133,2821,2203,https://i.ytimg.com/vi/5P3Ib8kHLOk/hqdefault.jpg,"[""Gas prices"", ""oil price"", ""inflation"", ""k shaped economy"", ""kyla scanlon"", ""are we in a recession"", ""trump inflation"", ""trump oil"", ""trump gas prices"", ""trump iran"", ""are people hiring"", ""what is the unemployment rate"", ""philip defranco show"", ""defranco philip"", ""pds""]",2026-03-22T14:57:47.657904+00:00,US
HcQc3xW1bMc,Lefties Losing It: Jane Fonda glitches during incoherent rant,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,25,News & Politics,2026-03-17T08:59:02Z,848729,25086,6764,1128,https://i.ytimg.com/vi/HcQc3xW1bMc/hqdefault.jpg,"[""6391057594112"", ""fb"", ""msn"", ""opinion"", ""ritapanahi"", ""yt""]",2026-03-22T14:57:47.657904+00:00,US
cVL_oFDlKyQ,Brooks and Capehart on Trump struggling to contain economic fallout of Iran war,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,25,News & Politics,2026-03-20T23:02:00Z,403199,6452,,603,https://i.ytimg.com/vi/cVL_oFDlKyQ/hqdefault.jpg,"[""News""]",2026-03-22T14:57:47.657904+00:00,US
e2cesjHlz5A,Trump SLAMS Israel's South Pars Strikes + Iran Executes Wrestler | PBD #763,UCGX7nGXpz-CmO_Arg-cgJ7A,PBD Podcast,25,News & Politics,2026-03-20T15:50:04Z,361713,14141,2026,8800,https://i.ytimg.com/vi/e2cesjHlz5A/hqdefault.jpg,"[""Patrick Bet-David"", ""PBD"", ""Valuetainment podcast"", ""PBD podcast"", ""Patrick Bet-David Podcast"", ""Valuetainment"", ""Patrick Bet David"", ""The PBD Podcast"", ""Podcast"", ""trump"", ""trump latest news"", ""Trump News"", ""Donald Trump"", ""Breaking News"", ""Epstein"", ""iran war"", ""trump iran"", ""Netanyahu"", ""Iran"", ""War"", ""Pete Hegseth"", ""oil prices"", ""strait of hormuz"", ""Tucker Carlson"", ""Joe Kent"", ""wealth tax"", ""millionaire tax"", ""iran news"", ""iran executions"", ""Tulsi"", ""trump pearl harbor"", ""Saleh Mohammadi"", ""Save ACT"", ""qatar"", ""Rand Paul"", ""Fetterman"", ""Kharg""]",2026-03-22T14:57:47.657904+00:00,US
YNcyU4YSp3w,“BRAZEN Aggression!” Norman Finkelstein vs Jonathan Conricus On Israel-Lebanon Operation + Iran War,UCatt7TBjfBkiJWx8khav_Gg,Piers Morgan Uncensored,25,News & Politics,2026-03-19T20:00:33Z,767328,10697,8030,3073,https://i.ytimg.com/vi/YNcyU4YSp3w/hqdefault.jpg,"[""piers morgan"", ""piers morgan uncensored"", ""interview"", ""debate"", ""piers morgan debate"", ""piers morgan interview"", ""news""]",2026-03-22T14:57:47.657904+00:00,US
LQ8hAIBJzmE,"Hegseth, Pentagon update on Iran war: ""US will not stop""",UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,25,News & Politics,2026-03-19T12:47:47Z,608695,9352,3485,2260,https://i.ytimg.com/vi/LQ8hAIBJzmE/hqdefault.jpg,[],2026-03-22T14:57:47.657904+00:00,US
eGuROiEubvY,"The Major Severe Weather Outbreak Of March 11th, 2026, As It Happened Live...",UCvBVK2ymNzPLRJrgip2GeQQ,Max Velocity - Severe Weather Center,25,News & Politics,2026-03-16T06:19:58Z,1563108,24405,168,33132,https://i.ytimg.com/vi/eGuROiEubvY/hqdefault.jpg,"[""weather channel"", ""extreme weather"", ""severe weather"", ""severe weather live"", ""weather forecasting"", ""weather"", ""tornado"", ""tornadoes"", ""flood"", ""flooding"", ""severe storms"", ""severe storm"", ""severe whether"", ""severe wether"", ""extreme storms"", ""winter storm"", ""snowstorm"", ""snow storm"", ""ice storm"", ""ice"", ""significant weather"", ""dangerous weather"", ""tornado warning"", ""blizzard warning"", ""winter storm warning"", ""severe warning"", ""tornado watch"", ""ice storm warning"", ""max velocity"", ""max weather"", ""live weather"", ""live weather channel""]",2026-03-22T14:57:47.657904+00:00,US
jASQ0rblXks,Kyle CRASHES OUT As Trump LOSES ALL CONTROL In WH Press Conference!! | The Kyle Kulinski Show,UCldfgbzNILYZA4dmDt4Cd6A,Secular Talk,25,News & Politics,2026-03-18T19:50:06Z,437553,30880,4889,1755,https://i.ytimg.com/vi/jASQ0rblXks/hqdefault.jpg,"[""news"", ""politics"", ""kyle kulinski"", ""kyle kulinski show"", ""krystal ball"", ""progressive"", ""liberal"", ""left"", ""jimmy dore"", ""cenk uygur"", ""ana kasparian"", ""rational national"", ""humanist report"", ""david doel"", ""krystal kyle & friends"", ""bill maher"", ""joe rogan"", ""tyt"", ""the young turks"", ""breaking points"", ""saagar enjeti"", ""glenn greenwald"", ""vaush"", ""hasan piker"", ""bernie sanders"", ""aoc"", ""the squad"", ""current events"", ""biden""]",2026-03-22T14:57:47.657904+00:00,US
JFtlf8RoPZY,Trapped On An Island Until I Build A Boat,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,26,Howto & Style,2026-03-21T16:00:00Z,34360666,1215643,63708,1813,https://i.ytimg.com/vi/JFtlf8RoPZY/hqdefault.jpg,[],2026-03-22T14:57:48.498520+00:00,US
ytNlLVysvWE,We bought the most CURSED TECH on the internet.,UCMiJRAwDNSNzuYeN2uWa0pA,Mrwhosetheboss,28,Science & Technology,2026-03-21T12:10:35Z,1372179,75088,3602,1495,https://i.ytimg.com/vi/ytNlLVysvWE/hqdefault.jpg,"[""cursed"", ""tech"", ""ksi"", ""weird"", ""gadgets"", ""i bought"", ""sidemen"", ""sidemen charity match 2026""]",2026-03-22T14:57:50.408180+00:00,US
jw_o0xr8MWU,NVIDIA GTC Keynote 2026,UCHuiy8bXnmK5nisYHUd1J5g,NVIDIA,28,Science & Technology,2026-03-16T20:49:08Z,27568845,,,8336,https://i.ytimg.com/vi/jw_o0xr8MWU/hqdefault.jpg,"[""NVIDIA GTC"", ""Jensen Huang""]",2026-03-22T14:57:50.408180+00:00,US
D4QyStJWgCc,Nothing Phone 4A/Pro Review: I Have a Theory,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,28,Science & Technology,2026-03-19T13:01:11Z,1946697,62122,2595,724,https://i.ytimg.com/vi/D4QyStJWgCc/hqdefault.jpg,"[""nothing phone"", ""nothing phone 4a"", ""nothing phone 4a pro"", ""nothing phone review"", ""MKBHD""]",2026-03-22T14:57:50.408180+00:00,US
5nL-Eq1lpDU,I Fixed YouTube !,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,28,Science & Technology,2026-03-17T11:36:23Z,2425279,203797,10197,1058,https://i.ytimg.com/vi/5nL-Eq1lpDU/hqdefault.jpg,"[""pewdiepie"", ""pewds"", ""pewdie""]",2026-03-22T14:57:50.408180+00:00,US
Rqtj8wk6CxY,Erika Kirk's Mom's Secret Charity in Her Maiden Name and the Access to Children - #78,UCkEowWfq-LO_3EEYYzKoSoA,Baron Coleman,29,Nonprofits & Activism,2026-03-12T03:21:22Z,230584,21947,1920,13255,https://i.ytimg.com/vi/Rqtj8wk6CxY/hqdefault.jpg,[],2026-03-22T14:57:50.931109+00:00,US
