video_id,title,channel_id,channel_name,category_id,category_name,published_at,view_count,like_count,comment_count,duration_seconds,thumbnail_url,tags,fetched_at,region
kg-wHy9uanQ,【保存版】仕事で使うなら○○一択。Claude Code・Cowork・通常チャットの使い分け。性能、金額、使い方など初心者向けにAIの専門家が徹底解説。,UC9buL3Iph_f7AZxdzmiBL8Q,チャエン【AI研究所】〜仕事で使える最新のAI情報を発信〜 Byデジライズ,custom_LLM,LLM,2026-03-25T10:30:00Z,6248,152,1,884,https://i.ytimg.com/vi/kg-wHy9uanQ/hqdefault.jpg,[],2026-03-27T10:02:51.806631+00:00,US
IEUTKgOeaGc,SORA 2 IS SHUTTING DOWN! 🤯 (Is it over for Open AI?),UCwTOdeFTxWugbVQY9c-n41Q,John Savage AI,custom_LLM,LLM,2026-03-24T21:59:13Z,4969,64,137,189,https://i.ytimg.com/vi/IEUTKgOeaGc/hqdefault.jpg,"[""AI video"", ""realistic AI"", ""Sora AI"", ""Sora video"", ""Kling AI"", ""Suno AI"", ""AI news"", ""AI updates"", ""AI tools"", ""Creative AI"", ""AI filmmaking"", ""Viral AI"", ""Free AI tools"", ""YouTube growth"", ""Cinematic AI"", ""Hyper realistic"", ""AI tutorial"", ""AI workflow"", ""KLING MOTION CONTROL"", ""GEMINI 3"", ""APLLE AI"", ""CHAT GPT"", ""NEW AI TOOL"", ""BEST AI TOOL"", ""ULTRA REALISTIC AI VIDEO"", ""ULTRA REALISTIC AI IMAGES"", ""MAKE MONEY WITH AI"", ""AI PROMPTS"", ""AI for business"", ""how to make money with AI"", ""AI for startups"", ""VEO AI VIDEO""]",2026-03-27T10:02:51.806631+00:00,US
dvYZboKbH88,【今週のAIトレンド丸わかり】スマホから操作できるようになった「Claude Cowork・Claude Code」/Google AI StudioとStitchが過去最大のアップデート,UCXo1SsIDZ_dke2Nr1r3qk6w,AI大学【AI&ChatGPT最新情報】,custom_LLM,LLM,2026-03-22T09:05:48Z,4107,87,7,1152,https://i.ytimg.com/vi/dvYZboKbH88/hqdefault.jpg,"[""AI"", ""chatgpt"", ""チャットgpt"", ""機械学習"", ""画像生成"", ""AI画像"", ""AIイラスト"", ""画像生成 ai"", ""画像生成 ai 無料"", ""Google"", ""GPTs"", ""gemini"", ""sora"", ""claude"", ""aiエージェント""]",2026-03-27T10:02:51.806631+00:00,US
Sr6YHsdjwTk,ТОЗИ AI ПРЕДВИЖДА БЪДЕЩЕТО - ПОЛЗВАЙ ГО!,UCBkCOHTdmA42r5wNXlhye-w,Кибер Хора,custom_LLM,LLM,2026-03-24T15:59:06Z,4189,524,95,1398,https://i.ytimg.com/vi/Sr6YHsdjwTk/hqdefault.jpg,"[""AI agents"", ""multi-agent ai"", ""ai debate"", ""ai simulation"", ""machine learning"", ""artificial intelligence"", ""ai технология"", ""neural network"", ""ai prediction"", ""ai forecast"", ""economic forecast"", ""рецесия"", ""multi-agent AI"", ""AI debate"", ""AI simulation"", ""AI technology"", ""deep learning"", ""AI prediction"", ""future prediction"", ""AI forecast"", ""AI incubator"", ""machine learning models"", ""Claude AI"", ""Google Gemini"", ""generative AI"", ""AI software"", ""AI platform"", ""AI application"", ""AI tutorial"", ""AI explained"", ""AI trends 2026""]",2026-03-27T10:02:51.806631+00:00,US
BltTthlbWc4,"OpenAI's Adult Mode Update, NEW Gemini Models & Meta's AI BRAIN!",UCYwLV1gDwzGbg7jXQ52bVnQ,Universe of AI,custom_LLM,LLM,2026-03-26T19:40:57Z,4266,142,7,655,https://i.ytimg.com/vi/BltTthlbWc4/hqdefault.jpg,"[""ChatGPT"", ""Sam Altman"", ""Google"", ""Gemini"", ""Gemini Flash"", ""Google AI"", ""Google DeepMind"", ""Google Research"", ""Meta"", ""Meta AI"", ""Meta FAIR"", ""AI news"", ""artificial intelligence"", ""AI 2026"", ""ChatGPT update"", ""ChatGPT adult mode"", ""TurboQuant"", ""TRIBE v2"", ""AI models"", ""AI weekly"", ""AI tools"", ""large language models"", ""LLM"", ""AI research"", ""neural network"", ""brain AI"", ""AI compression"", ""voice AI"", ""real-time AI"", ""AI chatbot"", ""OpenAI news"", ""Google news"", ""Meta news"", ""AI breakthroughs"", ""neuroscience AI"", ""fMRI AI"", ""Gemini Live API""]",2026-03-27T10:02:51.806631+00:00,US
k_R7is-1FEw,"ChatGPT Tek Uygulama Oluyor! Claude Dispatch, Gemini Desktop, Stitch, AI Studio, Mistral Small 4",UCyfmdbYiR9HEy9nEUX2DU5w,Harun Seyhan,custom_LLM,LLM,2026-03-21T15:01:59Z,3676,219,71,2623,https://i.ytimg.com/vi/k_R7is-1FEw/hqdefault.jpg,[],2026-03-27T10:02:51.806631+00:00,US
tUJiuAjV0Y8,"Get FREE AI API Keys | Unlimited (Gemini, Claude, OpenAI | No Credit Card) | 2026",UC-CJJM5ccFdTRT7K-lPO7Xw,Verma Tech icon,custom_LLM,LLM,2026-03-23T12:43:39Z,3762,201,38,860,https://i.ytimg.com/vi/tUJiuAjV0Y8/hqdefault.jpg,"[""free ai api keys"", ""free ai api"", ""get free ai api keys"", ""free ai models"", ""gemini api key free"", ""google ai studio tutorial"", ""nvidia nim api"", ""nvidia ai free tier"", ""groq api key"", ""groq console tutorial"", ""github models marketplace"", ""openrouter api key"", ""cloudflare workers ai"", ""free ai tools 2026"", ""free claude alternative"", ""deepseek api free"", ""ai for developers"", ""ai automation tutorial"", ""nodejs ai api"", ""python ai api"", ""how to get ai api key"", ""ai api without credit card"", ""verma tech icon""]",2026-03-27T10:02:51.806631+00:00,US
e_uClIWChtw,【Claude Codeインストール設定】Claudeとは？始め方・使い方を初心者向けに徹底解説 #webst8,UCYIqpw7ZJFgMGMSLhWq83Fg,Web&AI活用術 WEBST8 ウェブストエイトチャンネル,custom_LLM,LLM,2026-03-25T11:36:22Z,3462,90,4,2901,https://i.ytimg.com/vi/e_uClIWChtw/hqdefault.jpg,[],2026-03-27T10:02:51.806631+00:00,US
ZIltS3Jo5o4,Claude Code + Antigravity雙開超好用｜AI生成網頁＋GitHub免費部署|在 Gemini的地盤用 Claude，雙重 Buff 配置!,UC-_FaZElnJIOVPCyYjLiBuQ,Jelena 耶萊娜 AIGC,custom_LLM,LLM,2026-03-26T08:29:32Z,4228,151,7,792,https://i.ytimg.com/vi/ZIltS3Jo5o4/hqdefault.jpg,"[""AI工具"", ""flexclip"", ""gemini"", ""midjourney"", ""豆包"", ""動畫"", ""插畫"", ""google"", ""grok"", ""chatgpt"", ""AI繪圖"", ""圖生影片"", ""文字生影片"", ""文字生圖"", ""aigc"", ""AI影片"", ""AI視頻"", ""AI廣告"", ""AI動畫"", ""ClaudeCode"", ""AntigravityAI"", ""AI生成網頁"", ""AI寫程式"", ""AIworkflow"", ""GitHubPages教學"", ""免費部署網站"", ""AIcodingtools"", ""GeminiClaude"", ""AI自動化"", ""ClaudeCode教學"", ""ClaudeCode實戰"", ""Antigravity教學"", ""Claude+Gemini雙模型"", ""AI雙模型協作"", ""AIworkflow自動化"", ""AI生成網站怎麼上線"", ""AI網頁部署教學"", ""免費部署網站GitHub"", ""VSCodeClaudeCode教學"", ""AIcoding工具推薦""]",2026-03-27T10:02:51.806631+00:00,US
8_YNlgNnHII,【ホリエモン】OpenAI「Sora」終了の背景とは？AI市場はGoogle一強へ…【堀江貴文 切り抜き】,UCRRPx2c_ReGveUKZCnCHrZg,ホリエモンの学校【切り抜き】,custom_LLM,LLM,2026-03-25T10:57:39Z,3995,27,0,487,https://i.ytimg.com/vi/8_YNlgNnHII/hqdefault.jpg,[],2026-03-27T10:02:51.806631+00:00,US
-wuUcRKwMb4,Is AI Making Us Dumber? | Claude vs GPT vs Gemini vs Grok Debate,UCtegCTqDZHIoVfmLpWiPklQ,The AI Epileptic,custom_LLM,LLM,2026-03-22T10:20:57Z,3143,4,1,1732,https://i.ytimg.com/vi/-wuUcRKwMb4/hqdefault.jpg,"[""AI debate"", ""AI discussion"", ""AI ethics"", ""AI impact"", ""AI podcast"", ""AI roundtable"", ""Claude Opus"", ""Claude vs GPT"", ""GPT-5"", ""Gemini"", ""Grok"", ""artificial intelligence"", ""cognitive decline"", ""is AI making us dumber"", ""tech podcast""]",2026-03-27T10:02:51.806631+00:00,US
ttdoLl9Tkmg,Top 100 AI Raporu: Rakamlar Ne Diyor? / Gündem,UC__Ku8XQJIPeKiWBKvdMdcw,Tech On Air,custom_LLM,LLM,2026-03-22T09:30:24Z,32030,26,1,1111,https://i.ytimg.com/vi/ttdoLl9Tkmg/hqdefault.jpg,"[""teknoloji"", ""geleceğin teknolojileri"", ""yapay zeka nedir"", ""yapay zeka geleceği"", ""bilim"", ""ai"", ""artificial intelligence"", ""yapay zeka örnekleri"", ""yapay zeka riskleri"", ""türkiye yapay zeka"", ""bilim ve teknoloji"", ""teknoloji trendleri"", ""teknolojik tekillik"", ""teknoloji sohbetleri"", ""chatgpt"", ""makine öğrenmesi"", ""türkiye"", ""bilgisayar"", ""gelecek"", ""derin öğrenme"", ""bilgi"", ""haberler"", ""gemini"", ""nükleer"", ""eğitim"", ""gündem"", ""yapay genel zeka"", ""chat gpt"", ""süper zeka"", ""elon musk"", ""silikon vadisi"", ""sanal gerçeklik"", ""yapay zeka""]",2026-03-27T10:02:51.806631+00:00,US
ZthPSPk6gY4,🥊 Claude vs [ ChatGPT & Gemini & OpenClaw ]: La comparativa definitiva (ojo con  NVIDIA NemoClaw),UClbyvdSh4mWc6xHrvpBrqUA,Pablo Martínez,custom_LLM,LLM,2026-03-22T20:45:39Z,2606,134,51,1646,https://i.ytimg.com/vi/ZthPSPk6gY4/hqdefault.jpg,"[""Claude AI"", ""Anthropic"", ""ChatGPT vs Claude"", ""Google Gemini"", ""OpenClaw"", ""ClaudeCowork"", ""NVIDIA NemoClaw"", ""Inteligencia Artificial 2026"", ""Comparativa IA"", ""Claude para Excel"", ""Automatización PowerPoint"", ""IA Open Source"", ""Seguridad IA NVIDIA"", ""Mejores herramientas IA"", ""Productividad con Claude""]",2026-03-27T10:02:51.806631+00:00,US
knFJpaOFuZE,Will OpenAI's Insane Strategy Payoff?,UC2ePGMF5jsWze1sc0Gftf4w,Mark Savant,custom_LLM,LLM,2026-03-21T21:01:09Z,2168,77,24,667,https://i.ytimg.com/vi/knFJpaOFuZE/hqdefault.jpg,"[""openai"", ""ai"", ""ai future"", ""ai tools"", ""ai updates"", ""ai agents"", ""artificial intelligence"", ""chatgpt"", ""automation"", ""ai automation"", ""meta ai"", ""google ai"", ""make money with ai"", ""how to make money with ai"", ""ai jobs"", ""gpt 5"", ""machine learning"", ""ai agency"", ""future of ai"", ""gemini"", ""ai news"", ""ai agent"", ""gpt 5.4"", ""ai revolution"", ""tech news"", ""google gemini"", ""best ai tools"", ""how to learn ai"", ""ai for business"", ""how ai works"", ""ai business"", ""make money online"", ""ai video""]",2026-03-27T10:02:51.806631+00:00,US
mfovG2bgLNo,Résister au Hack ? Claude 4.6 -Gemini 3.1 -Perplexity -ChatGPT 5.4 !,UCGAT9UFKqwcrJONqS1ZvE3g,Parlons IA,custom_LLM,LLM,2026-03-24T09:33:33Z,2163,274,16,1121,https://i.ytimg.com/vi/mfovG2bgLNo/hqdefault.jpg,"[""chatgpt vs gemini"", ""chatgpt vs claude"", ""perplexity vs chatgpt"", ""claude vs chatgpt"", ""chatgpt 5.4"", ""gpt 5.4"", ""claude 4.6"", ""claude cowork"", ""claude code"", ""gemini 3.1"", ""ai agents"", ""chatgpt vs gemini vs claude"", ""perplexity"", ""claude code tutorial"", ""claude"", ""claude cowork use cases"", ""ai news"", ""how to use claude cowork"", ""ai"", ""ai automation"", ""gemini 3.1 pro"", ""claude cowork skills"", ""perplexity ai tutorial"", ""chatgpt 5.4 thinking"", ""perplexity ai"", ""perplexity tutorial"", ""google gemini 3.1"", ""claude cowork review""]",2026-03-27T10:02:51.806631+00:00,US
pKpa0TzR4Ik,Eu usei IA para criar um projeto Arduino com Python — e funcionou!,UCcGk83PAQ5aGR7IVlD_cBaw,Brincando com Ideias,custom_LLM,LLM,2026-03-25T20:10:41Z,1776,199,24,2254,https://i.ytimg.com/vi/pKpa0TzR4Ik/hqdefault.jpg,"[""arduino"", ""inteligência artificial"", ""arduino com ia"", ""arduino python"", ""DHT11"", ""qualidade do ar arduino"", ""chatgpt arduino"", ""como usar ia"", ""ia para iniciantes"", ""arduino para iniciantes"", ""python arduino serial"", ""machine learning arduino"", ""brincando com ideias"", ""clube do arduino"", ""ia projetos"", ""gemini arduino"", ""deepseek"", ""copilot arduino"", ""ai studio"", ""grok arduino""]",2026-03-27T10:02:51.806631+00:00,US
BP6x_FRwZ3w,"How to Set Up ChatGPT, Claude & Gemini for Legal Work",UCFvIstbE78m2NJjC9QS56kg,Liam Barnes,custom_LLM,LLM,2026-03-20T13:03:56Z,1539,67,5,553,https://i.ytimg.com/vi/BP6x_FRwZ3w/hqdefault.jpg,[],2026-03-27T10:02:51.806631+00:00,US
vUs18QFkA9M,"Sub-Agents: Claude CLI, Gemini CLI, Cursor 2.4, OpenAI Codex und Azure im Vergleich",UC0NLw1qo7yQ3N9mTt2WmTSA,agentic coding,custom_LLM,LLM,2026-03-22T18:59:33Z,1186,428,,433,https://i.ytimg.com/vi/vUs18QFkA9M/hqdefault.jpg,[],2026-03-27T10:02:51.806631+00:00,US
M1h9J4ETGbg,【2026年最新】ChatGPT vs Gemini vs Claude｜全部課金した医師の結論,UCEsr_J8af4gqnkuDc7GAPkg,医ちゃんねる,custom_LLM,LLM,2026-03-24T22:00:32Z,1246,71,23,855,https://i.ytimg.com/vi/M1h9J4ETGbg/hqdefault.jpg,"[""2026"", ""2026年最新"", ""3層構造"", ""40代"", ""AIおすすめ"", ""AIコーディング"", ""AIツール"", ""AI仕事術"", ""AI徹底比較"", ""AI比較"", ""AI活用"", ""AI課金"", ""ChatGPT"", ""ChatGPT vs Claude"", ""ChatGPT vs Gemini"", ""ChatGPT使い方"", ""Claude"", ""Claude Code"", ""Claude Sonnet"", ""Claude使い方"", ""GPT-4o"", ""Gemini"", ""Gemini Advanced"", ""Gemini vs Claude"", ""Gemini使い方"", ""Perplexity"", ""お金"", ""サラリーマン"", ""ライフハック"", ""副収入"", ""副業"", ""医ちゃんねる"", ""医チャンネル"", ""医師"", ""医師のAI活用"", ""医療系YouTuber"", ""生成AI"", ""生成AI比較"", ""糖尿病専門医""]",2026-03-27T10:02:51.806631+00:00,US
ssOIs1Aj-Bg,NEW Claude + Google AI Studio + Perplexity Health + XiaoMi Updates! (AI NEWS),UCgl54MMemaGR47QeWs-lRcQ,AI News Today | Julian Goldie Podcast,custom_LLM,LLM,2026-03-20T23:01:07Z,1034,14,1,860,https://i.ytimg.com/vi/ssOIs1Aj-Bg/hqdefault.jpg,"[""julian goldie""]",2026-03-27T10:02:51.806631+00:00,US
a-Yigp-3qZ0,"La NUEVA IA que Sustituye Chat GPT, Claude y Canva: Genspark",UCQOSvNXQFhgVPgkc8o_7uEw,César Salza | GeekGuy Lab,custom_LLM,LLM,2026-03-24T00:00:27Z,1149,24,4,564,https://i.ytimg.com/vi/a-Yigp-3qZ0/hqdefault.jpg,"[""ganar dinero"", ""ganar dinero 2025"", ""negocios digitales"", ""genspark"", ""genspark ai"", ""artificial intelligence"", ""ai tools"", ""openai"", ""chat gpt"", ""claude"", ""notion"", ""canva""]",2026-03-27T10:02:51.806631+00:00,US
B8ORWAfj8p0,哪個AI工具做SEO最好，ChatGPT、Gemini還是Claude？實測3款工具，這樣用效率最高！,UCjs9WAasYxtEbeJuW4Rgy7g,Sorla - 超簡單行銷,custom_LLM,LLM,2026-03-26T10:00:14Z,1167,45,3,597,https://i.ytimg.com/vi/B8ORWAfj8p0/hqdefault.jpg,[],2026-03-27T10:02:51.806631+00:00,US
QTFYjqdE_0M,Le hack secret pour utiliser des IA payantes gratuitement,UCm9LrGpYBzLTXeyJqBcwSrg,Alex IA,custom_LLM,LLM,2026-03-26T02:32:24Z,2317,181,33,454,https://i.ytimg.com/vi/QTFYjqdE_0M/hqdefault.jpg,"[""outil ia gratuit"", ""generateur video ia gratuit"", ""grok alternative"", ""meilleur generateur de video ia gratuit"", ""google flow"", ""creation video ia gratuit"", ""tiktok ia"", ""Claude ai"", ""Gemini Google ai"", ""Grok ai"", ""Kimi ai"", ""Dalle ai"", ""Veo 3 ai"", ""alternative chatgpt"", ""toutes les ia payantes sont gratuites"", ""intelligence artificielle"", ""meilleur generateur de video ia"", ""seedance ai"", ""lmarena"", ""gemini pro gratuit"", ""claude ai gratuit"", ""veo 3 gratuit illimité"", ""super grok free"", ""chatgpt gratuit"", ""alex ia""]",2026-03-27T10:02:51.806631+00:00,US
qjzF-7tZjlA,AI Safety Breaks When You Remove the Trigger Words,UCYhgVUxsl1PQUOMufZ8I5uQ,Claudius Papirus,custom_LLM,LLM,2026-03-20T21:01:03Z,1963,79,19,447,https://i.ytimg.com/vi/qjzF-7tZjlA/hqdefault.jpg,"[""intent laundering"", ""AI safety"", ""AI safety benchmark"", ""jailbreak AI"", ""AI safety broken"", ""triggering cues"", ""AdvBench"", ""HarmBench"", ""AI alignment"", ""AI safety dataset"", ""Claude safety"", ""GPT safety"", ""Gemini safety"", ""AI refusal"", ""AI attack success rate"", ""connotation neutralization"", ""AI safety evaluation"", ""LLM safety"", ""AI safety research"", ""AI safety 2026"", ""jailbreaking AI models"", ""AI safety filter bypass"", ""AI explained"", ""safety training"", ""RLHF safety"", ""AI research explained"", ""Claudius"", ""Anthropic"", ""OpenAI""]",2026-03-27T10:02:51.806631+00:00,US
4GgbcgfKibw,Créer une chanson avec l'IA Gemini (Tuto Lyria 3 Pro),UCnnYqSNKKygemgmxC9PyLTw,Ludo Salenne,custom_LLM,LLM,2026-03-26T16:30:00Z,2057,121,17,1577,https://i.ytimg.com/vi/4GgbcgfKibw/hqdefault.jpg,"[""lyria 3"", ""lyria 3 pro"", ""google gemini lyria"", ""ia musique"", ""créer musique ia"", ""créer musique avec ia"", ""faire chanson avec ia"", ""créer une chanson intelligence artificielle"", ""musique ia"", ""musique intelligence artificielle"", ""chanson intelligence artificielle"", ""chanson ia"", ""tuto musique ia"", ""tuto chanson ia"", ""ia musique gemini"", ""créer une chanson gemini"", ""créer musique gemini"", ""gemini vs suno"", ""lyria vs suno"", ""ia musique gratuit""]",2026-03-27T10:02:51.806631+00:00,US
dFZnIq3puSk,谷歌发布 Gemini 3.1 Flash Live，支持 90 种语言对话【AI 早报 2026-03-27】,UCIDll3SRcbHwwcXbrwvBZNw,橘鸦Juya,custom_LLM,LLM,2026-03-27T01:09:29Z,501,13,1,333,https://i.ytimg.com/vi/dFZnIq3puSk/hqdefault.jpg,[],2026-03-27T10:02:51.806631+00:00,US
CoyCl5Wg8ms,DeepSeek isn't DeepSeek,UCZzdKFrypg1_UaK3t_tKblA,Parthknowsai,custom_LLM,LLM,2026-03-25T14:30:08Z,10644,704,206,483,https://i.ytimg.com/vi/CoyCl5Wg8ms/hqdefault.jpg,"[""ai"", ""machine learning"", ""ai research"", ""chatgpt"", ""educational ai"", ""learn ai"", ""how to ai""]",2026-03-27T10:02:51.806631+00:00,US
