video_id,title,channel_id,channel_name,category_id,category_name,published_at,view_count,like_count,comment_count,duration_seconds,thumbnail_url,tags,fetched_at,region
wgJX1HndGl0,Accelerate your machine learning workloads with the M5 and A19 GPUs | Apple Developer,UCwrVwiJllwhJUKXKmjLcckQ,Apple Developer,custom_AI,AI,2026-03-20T21:32:39Z,29508,764,,2066,https://i.ytimg.com/vi/wgJX1HndGl0/hqdefault.jpg,[],2026-03-26T12:45:01.716763+00:00,US
k2PLDtpRkwQ,"Cohort 3.0 🚀 | Job + Startup Ready AI | Build Real Products (Full Stack, Gen AI, DevOps)",UCc7gpqMnnOSbU_F2-5MVVZw,Sheryians Coding School,custom_AI,AI,2026-03-20T14:12:57Z,27136,1249,315,1186,https://i.ytimg.com/vi/k2PLDtpRkwQ/hqdefault.jpg,"[""sheryians"", ""sheryians coding school"", ""web development"", ""coding"", ""programming"", ""web animation"", ""sheryians coding"", ""sheryians web development"", ""full stack developer roadmap"", ""frontend development"", ""backend development"", ""javascript tutorials"", ""react js tutorial"", ""node js tutorial"", ""mern stack development"", ""coding tutorials for beginners"", ""cohort 3.0 sheryians"", ""full stack + ai course india"", ""startup learning program"", ""build real products course"", ""coding cohort india"", ""cohort 3.0"", ""job ready program""]",2026-03-26T12:45:01.716763+00:00,US
gHB4JFG9i3k,Claude Code: Build Your First AI Agent,UCO66zvpQorlNfs_7hFCfmaw,Teacher's Tech,custom_AI,AI,2026-03-23T11:01:10Z,25270,451,37,1538,https://i.ytimg.com/vi/gHB4JFG9i3k/hqdefault.jpg,"[""Claude Code"", ""Claude Code Tutorial"", ""AI Agents"", ""How to Build an AI Agent"", ""Agentic Workflow"", ""Claude Code VS Code"", ""CLAUDE.md"", ""Claude Code for Beginners"", ""AI Agent Tutorial"", ""VS Code Claude Code Extension"", ""AI Workflow Automation"", ""Plan Mode Claude Code"", ""Teachers Tech"", ""AI Agents 2026"", ""No Code AI Agent"", ""Claude Code Tips"", ""claude code skills"", ""claude code setup"", ""workflow automation"", ""anthropic"", ""ai tools"", ""claude code beginner guide""]",2026-03-26T12:45:01.716763+00:00,US
81FbpXpfxTc,"AI Models as a Service: Powering Agentic AI, Privacy, & RAG",UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology,custom_AI,AI,2026-03-24T11:00:11Z,21823,774,11,631,https://i.ytimg.com/vi/81FbpXpfxTc/hqdefault.jpg,"[""IBM"", ""IBM Cloud""]",2026-03-26T12:45:01.716763+00:00,US
PVs2VTPZ3dw,This AI Agent self-evolves (Hermes Explained),UCjMXIZeJ7KFRjjgmlI1b2pQ,Igor Kudryk (Salesforce),custom_AI,AI,2026-03-20T23:15:08Z,19403,724,88,2582,https://i.ytimg.com/vi/PVs2VTPZ3dw/hqdefault.jpg,"[""claude code"", ""agentic engineering"", ""ai agents"", ""hermes agent""]",2026-03-26T12:45:01.716763+00:00,US
pcR30j-sKxU,AI memory just got solved (they beat OpenAI & Anthropic),UCjMXIZeJ7KFRjjgmlI1b2pQ,Igor Kudryk (Salesforce),custom_AI,AI,2026-03-21T15:27:15Z,19065,684,92,2017,https://i.ytimg.com/vi/pcR30j-sKxU/hqdefault.jpg,"[""claude code"", ""agentic engineering"", ""ai agents"", ""hermes agent"", ""ai memory"", ""openai"", ""agents""]",2026-03-26T12:45:01.716763+00:00,US
l__xK3lI-8U,🐙 Building AI Apps In 2026,UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,custom_AI,AI,2026-03-21T15:01:32Z,19933,998,67,5205,https://i.ytimg.com/vi/l__xK3lI-8U/hqdefault.jpg,[],2026-03-26T12:45:01.716763+00:00,US
R8h_gpSpEVU,Deploying AI Models with Hugging Face – Hands-On Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,custom_AI,AI,2026-03-25T10:00:41Z,16211,840,23,24794,https://i.ytimg.com/vi/R8h_gpSpEVU/hqdefault.jpg,[],2026-03-26T12:45:01.716763+00:00,US
cnUuIzbTnmI,🚀Class 12 AI 843 Boards Live Marathon 2026🔥Most Important Questions |PYQ + Sample Paper 💯|Barkha Mam,UCXaMAzuxnv9WOg_OjnPc1OQ,Barkha Mam - App Tech Guru,custom_AI,AI,2026-03-22T20:09:44Z,14796,510,39,5436,https://i.ytimg.com/vi/cnUuIzbTnmI/hqdefault.jpg,"[""@barkhamam"", ""@barkhagupta"", ""@barkhamamcomputer"", ""@barkhamamIT"", ""@barkhamamCS"", ""@barkhamamAI""]",2026-03-26T12:45:01.716763+00:00,US
lgqELlid8Qk,💥Class 12 AI 843 Maha Marathon 🔥 Final Revision |LIVE  Boards 2026 Final Attack | Barkha Mam,UCXaMAzuxnv9WOg_OjnPc1OQ,Barkha Mam - App Tech Guru,custom_AI,AI,2026-03-23T17:54:52Z,14837,479,85,7710,https://i.ytimg.com/vi/lgqELlid8Qk/hqdefault.jpg,"[""@barkhamam"", ""@barkhagupta"", ""@barkhamamcomputer"", ""@barkhamamIT"", ""@barkhamamCS"", ""@barkhamamAI""]",2026-03-26T12:45:01.716763+00:00,US
